date,symbol,open,high,low,close,volume,change_percent,source,timestamp,RSI,MA50,MACD,MACD_Signal,Prev_Volume,sector,RSI_OK,MA_OK,MACD_OK,VOLUME_OK,Buy_Signal,Recommendation,check_rsi,check_ma,check_macd,check_volume
2025-11-20,MHL,481.0,476.0,479.0,479.1,23478.0,-0.25,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MHNL,259.8,244.0,253.0,257.0,44210.0,-0.19,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MKCL,1353.0,1333.0,1336.0,1337.1,2782.0,-0.94,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MKHC,400.0,371.5,379.0,393.1,11176.0,1.87,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MKHL,818.0,755.9,755.9,818.0,5900.0,6.1,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MKJC,546.7,527.1,546.7,530.0,22812.0,-1.12,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MLBBL,1479.0,1450.0,1450.5,1475.0,2938.0,0.42,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MLBL,380.9,377.0,380.9,377.0,15561.0,-0.95,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MLBS,1540.0,1480.2,1480.2,1499.0,857.0,-0.73,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MLBSL,1995.0,1962.0,1995.0,1965.1,1771.0,-1.5,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MMKJL,612.0,578.0,579.0,594.0,17643.0,2.59,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
